Timestamp,Frame,Punches,Kicks,Visible_Joints,Stance,Avg_Joint_Angle,Movement_Speed,Head_X,Head_Y
12:28:10.288502,51,0,0,0,Unknown,0,0,0,0
12:28:10.288502,51,0,0,0,Unknown,0,0,0,0
12:28:10.824767,52,0,0,0,Unknown,0,0,0,0
12:28:10.824767,52,0,0,0,Unknown,0,0,0,0
12:28:11.229348,53,0,0,0,Unknown,0,0,0,0
12:28:11.229348,53,0,0,0,Unknown,0,0,0,0
12:28:11.618448,54,0,0,0,Unknown,0,0,0,0
12:28:11.618448,54,0,0,0,Unknown,0,0,0,0
12:28:11.618448,54,0,0,0,Unknown,0,0,0,0
12:28:12.228982,55,0,0,0,Unknown,0,0,0,0
12:28:12.228982,55,0,0,0,Unknown,0,0,0,0
12:28:12.228982,55,0,0,0,Unknown,0,0,0,0
12:28:12.730812,56,0,0,0,Unknown,0,0,0,0
12:28:13.103773,57,0,0,0,Unknown,0,0,0,0
12:28:13.103773,57,0,0,0,Unknown,0,0,0,0
12:28:13.103773,57,0,0,0,Unknown,0,0,0,0
12:28:13.481105,58,0,0,0,Unknown,0,0,0,0
12:28:13.481105,58,0,0,0,Unknown,0,0,0,0
12:28:13.874734,59,0,0,0,Unknown,0,0,0,0
12:28:13.874734,59,0,0,0,Unknown,0,0,0,0
12:28:13.874734,59,0,0,0,Unknown,0,0,0,0
12:28:14.266635,60,0,0,0,Unknown,0,0,0,0
12:28:14.266635,60,0,0,0,Unknown,0,0,0,0
12:28:14.604416,61,0,0,0,Unknown,0,0,0,0
12:28:14.902079,62,0,0,0,Unknown,0,0,0,0
12:28:14.902079,62,0,0,0,Unknown,0,0,0,0
12:28:15.269981,63,0,0,0,Unknown,0,0,0,0
12:28:15.680522,64,0,0,0,Unknown,0,0,0,0
12:28:15.680522,64,0,0,0,Unknown,0,0,0,0
12:28:16.122353,65,0,0,0,Unknown,0,0,0,0
12:28:16.122353,65,0,0,0,Unknown,0,0,0,0
12:28:16.570924,66,0,0,0,Unknown,0,0,0,0
12:28:16.570924,66,0,0,0,Unknown,0,0,0,0
12:28:17.049272,67,0,0,0,Unknown,0,0,0,0
12:28:17.049272,67,0,0,0,Unknown,0,0,0,0
12:28:17.392456,68,0,0,0,Unknown,0,0,0,0
12:28:17.392456,68,0,0,0,Unknown,0,0,0,0
12:28:17.879995,69,0,0,0,Unknown,0,0,0,0
12:28:17.879995,69,0,0,0,Unknown,0,0,0,0
12:28:18.222992,70,0,0,0,Unknown,0,0,0,0
12:28:18.222992,70,0,0,0,Unknown,0,0,0,0
12:28:18.678021,71,0,0,0,Unknown,0,0,0,0
12:28:18.678021,71,0,0,0,Unknown,0,0,0,0
12:28:19.116654,72,0,0,0,Unknown,0,0,0,0
12:28:19.597736,73,0,0,0,Unknown,0,0,0,0
12:28:20.017329,74,0,0,0,Unknown,0,0,0,0
12:28:20.457227,75,0,0,0,Unknown,0,0,0,0
12:28:20.872671,76,0,0,0,Unknown,0,0,0,0
12:28:21.186823,77,0,0,0,Unknown,0,0,0,0
12:28:21.622009,78,0,0,0,Unknown,0,0,0,0
12:28:21.971503,79,0,0,0,Unknown,0,0,0,0
12:28:22.320366,80,0,0,0,Unknown,0,0,0,0
12:28:22.747853,81,0,0,0,Unknown,0,0,0,0
12:28:23.096627,82,0,0,0,Unknown,0,0,0,0
12:28:23.502278,83,0,0,0,Unknown,0,0,0,0
12:28:23.901842,84,0,0,0,Unknown,0,0,0,0
12:28:24.278802,85,0,0,0,Unknown,0,0,0,0
12:28:24.692819,86,0,0,0,Unknown,0,0,0,0
12:28:25.004071,87,0,0,0,Unknown,0,0,0,0
12:28:25.407791,88,0,0,0,Unknown,0,0,0,0
12:28:25.864832,89,0,0,0,Unknown,0,0,0,0
12:28:26.159320,90,0,0,0,Unknown,0,0,0,0
12:28:26.594649,91,0,0,0,Unknown,0,0,0,0
12:28:26.915540,92,0,0,0,Unknown,0,0,0,0
12:28:26.915540,92,0,0,0,Unknown,0,0,0,0
12:28:27.350605,93,0,0,0,Unknown,0,0,0,0
12:28:27.707608,94,0,0,0,Unknown,0,0,0,0
12:28:27.707608,94,0,0,0,Unknown,0,0,0,0
12:28:28.122345,95,0,0,0,Unknown,0,0,0,0
